header,class,mechanism,group
MEG_343|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME
MEG_3430|Drugs|Aminoglycosides|16S_rRNA_methyltransferases|KAMB,Aminoglycosides,16S rRNA methyltransferases,KAMB
MEG_3431||Aminoglycosides|16S_rRNA_methyltransferases|KAMB,Aminoglycosides,16S rRNA methyltransferases,KAMB
MEG_3432|Drugs|Mycobacterium_tuberculosis-specific_Drug|Isoniazid-resistant_kasA|KASA|RequiresSNPConfirmation,Mycobacterium tuberculosis-specific Drug,Isoniazid-resistant kasA,KASA
MEG_3433|Drugs|Mycobacterium_tuberculosis-specific_Drug|Isoniazid-resistant_mutation|KATG|RequiresSNPConfirmation,Mycobacterium tuberculosis-specific Drug,Isoniazid-resistant mutation,KATG
MEG_3434||Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|KDEA,Drug and biocide resistance,Drug and biocide MFS efflux pump,KDEA
MEG_3435||Aminoglycosides|Aminoglycoside_efflux_pumps|KDPE,Aminoglycosides,Aminoglycoside efflux pumps,KDPE
MEG_3436||Biocide_resistance|Biocide_RND_efflux_pump|KEXD,Biocide resistance,Biocide RND efflux pump,KEXD
MEG_3437|Drugs|Aminoglycosides|16S_rRNA_methyltransferases|KGMB,Aminoglycosides,16S rRNA methyltransferases,KGMB
MEG_3438|Metals|Tellurium_resistance|Tellurium_resistance_protein|KLAB,Tellurium resistance,Tellurium resistance protein,KLAB
MEG_3439|Metals|Tellurium_resistance|Tellurium_resistance_protein|KLAC,Tellurium resistance,Tellurium resistance protein,KLAC
MEG_344|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME
MEG_3440|Drugs|betalactams|Class_A_betalactamases|KLUC,betalactams,Class A betalactamases,KLUC
MEG_3441|Drugs|betalactams|Class_A_betalactamases|KLUC,betalactams,Class A betalactamases,KLUC
MEG_3442|Drugs|betalactams|Class_A_betalactamases|KLUC,betalactams,Class A betalactamases,KLUC
MEG_3443|Drugs|betalactams|Class_A_betalactamases|KLUC,betalactams,Class A betalactamases,KLUC
MEG_3444|Drugs|betalactams|Class_A_betalactamases|KLUC,betalactams,Class A betalactamases,KLUC
MEG_3445|Drugs|Aminoglycosides|16S_rRNA_methyltransferases|KMR,Aminoglycosides,16S rRNA methyltransferases,KMR
MEG_3446||Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|KMRA,Drug and biocide resistance,Drug and biocide MFS efflux pump,KMRA
MEG_3447|Metals|Metal_resistance_|Cobalt_and_Nickel_resistance_regulator|KMTR,Metal resistance ,Cobalt and Nickel resistance regulator,KMTR
MEG_3448|Drugs|betalactams|Class_A_betalactamases|KPC,betalactams,Class A betalactamases,KPC
MEG_3449|Drugs|betalactams|Class_A_betalactamases|KPC,betalactams,Class A betalactamases,KPC
MEG_345|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME
MEG_3450|Drugs|betalactams|Class_A_betalactamases|KPC,betalactams,Class A betalactamases,KPC
MEG_3451|Drugs|betalactams|Class_A_betalactamases|KPC,betalactams,Class A betalactamases,KPC
MEG_3452|Drugs|betalactams|Class_A_betalactamases|KPC,betalactams,Class A betalactamases,KPC
MEG_3453|Drugs|betalactams|Class_A_betalactamases|KPC,betalactams,Class A betalactamases,KPC
MEG_3454|Drugs|betalactams|Class_A_betalactamases|KPC,betalactams,Class A betalactamases,KPC
MEG_3455|Drugs|betalactams|Class_A_betalactamases|KPC,betalactams,Class A betalactamases,KPC
MEG_3456|Drugs|betalactams|Class_A_betalactamases|KPC,betalactams,Class A betalactamases,KPC
MEG_3457|Drugs|betalactams|Class_A_betalactamases|KPC,betalactams,Class A betalactamases,KPC
MEG_3458|Drugs|betalactams|Class_A_betalactamases|KPC,betalactams,Class A betalactamases,KPC
MEG_3459|Drugs|betalactams|Class_A_betalactamases|KPC,betalactams,Class A betalactamases,KPC
MEG_346|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME
MEG_3460|Drugs|betalactams|Class_A_betalactamases|KPC,betalactams,Class A betalactamases,KPC
MEG_3461|Drugs|betalactams|Class_A_betalactamases|KPC,betalactams,Class A betalactamases,KPC
MEG_3462|Drugs|betalactams|Class_A_betalactamases|KPC,betalactams,Class A betalactamases,KPC
MEG_3463|Drugs|betalactams|Class_A_betalactamases|KPC,betalactams,Class A betalactamases,KPC
MEG_3464|Drugs|betalactams|Class_A_betalactamases|KPC,betalactams,Class A betalactamases,KPC
MEG_3465|Drugs|betalactams|Class_A_betalactamases|KPC,betalactams,Class A betalactamases,KPC
MEG_3466|Drugs|betalactams|Class_A_betalactamases|KPC,betalactams,Class A betalactamases,KPC
MEG_3467|Drugs|betalactams|Class_A_betalactamases|KPC,betalactams,Class A betalactamases,KPC
MEG_3468|Drugs|betalactams|Class_A_betalactamases|KPC,betalactams,Class A betalactamases,KPC
MEG_3469|Drugs|betalactams|Class_A_betalactamases|KPC,betalactams,Class A betalactamases,KPC
MEG_347|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME
MEG_3470|Drugs|betalactams|Class_A_betalactamases|KPC,betalactams,Class A betalactamases,KPC
MEG_3471|Drugs|betalactams|Class_A_betalactamases|KPC,betalactams,Class A betalactamases,KPC
MEG_3472|Drugs|betalactams|Class_A_betalactamases|KPC,betalactams,Class A betalactamases,KPC
MEG_3473|Drugs|betalactams|Class_A_betalactamases|KPC,betalactams,Class A betalactamases,KPC
MEG_3474|Drugs|betalactams|Class_A_betalactamases|KPC,betalactams,Class A betalactamases,KPC
MEG_3475|Drugs|betalactams|Class_A_betalactamases|KPC,betalactams,Class A betalactamases,KPC
MEG_3476|Drugs|betalactams|Class_A_betalactamases|KPC,betalactams,Class A betalactamases,KPC
MEG_3477|Drugs|betalactams|Class_A_betalactamases|KPC,betalactams,Class A betalactamases,KPC
MEG_3478|Drugs|betalactams|Class_A_betalactamases|KPC,betalactams,Class A betalactamases,KPC
MEG_3479|Drugs|betalactams|Class_A_betalactamases|KPC,betalactams,Class A betalactamases,KPC
MEG_348|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME
MEG_3480|Drugs|betalactams|Class_A_betalactamases|KPC,betalactams,Class A betalactamases,KPC
MEG_3481|Drugs|betalactams|Class_A_betalactamases|KPC,betalactams,Class A betalactamases,KPC
MEG_3482|Drugs|betalactams|Class_A_betalactamases|KPC,betalactams,Class A betalactamases,KPC
MEG_3483|Drugs|betalactams|Class_A_betalactamases|KPC,betalactams,Class A betalactamases,KPC
MEG_3484|Drugs|betalactams|Class_A_betalactamases|KPC,betalactams,Class A betalactamases,KPC
MEG_3485|Drugs|betalactams|Class_A_betalactamases|KPC,betalactams,Class A betalactamases,KPC
MEG_3486|Drugs|betalactams|Class_A_betalactamases|KPC,betalactams,Class A betalactamases,KPC
MEG_3487|Drugs|betalactams|Class_A_betalactamases|KPC,betalactams,Class A betalactamases,KPC
MEG_3488|Drugs|betalactams|Class_A_betalactamases|KPC,betalactams,Class A betalactamases,KPC
MEG_3489|Drugs|betalactams|Class_A_betalactamases|KPC,betalactams,Class A betalactamases,KPC
MEG_349|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME
MEG_3490|Drugs|betalactams|Class_A_betalactamases|KPC,betalactams,Class A betalactamases,KPC
MEG_3491|Drugs|betalactams|Class_A_betalactamases|KPC,betalactams,Class A betalactamases,KPC
MEG_3492|Drugs|betalactams|Class_A_betalactamases|KPC,betalactams,Class A betalactamases,KPC
MEG_3493|Drugs|betalactams|Class_A_betalactamases|KPC,betalactams,Class A betalactamases,KPC
MEG_3494|Drugs|betalactams|Class_A_betalactamases|KPC,betalactams,Class A betalactamases,KPC
MEG_3495|Drugs|betalactams|Class_A_betalactamases|KPC,betalactams,Class A betalactamases,KPC
MEG_3496|Drugs|betalactams|Class_A_betalactamases|KPC,betalactams,Class A betalactamases,KPC
MEG_3497|Drugs|betalactams|Class_A_betalactamases|KPC,betalactams,Class A betalactamases,KPC
MEG_3498|X-CARD|Multi-drug_resistance|Multi-drug_efflux_pumps|KPN,Multi-drug resistance,Multi-drug efflux pumps,KPN
MEG_3499|X-CARD|Multi-drug_resistance|Multi-drug_efflux_pumps|KPN,Multi-drug resistance,Multi-drug efflux pumps,KPN
MEG_35|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC3
MEG_350|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME
MEG_3500||Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pump|KPNE,Drug and biocide resistance,Drug and biocide SMR efflux pump,KPNE
MEG_3501||Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pump|KPNF,Drug and biocide resistance,Drug and biocide SMR efflux pump,KPNF
MEG_3502||Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pump|KPNO,Drug and biocide resistance,Drug and biocide SMR efflux pump,KPNO
MEG_3503|Drugs|betalactams|Class_B_betalactamases|L1,betalactams,Class B betalactamases,L1
MEG_3504|Drugs|betalactams|Class_B_betalactamases|L1,betalactams,Class B betalactamases,L1
MEG_3505|Drugs|betalactams|Class_B_betalactamases|L1,betalactams,Class B betalactamases,L1
MEG_3506|Drugs|betalactams|Class_B_betalactamases|L1,betalactams,Class B betalactamases,L1
MEG_3507|Drugs|betalactams|Class_B_betalactamases|L1,betalactams,Class B betalactamases,L1
MEG_3508|Drugs|betalactams|Class_B_betalactamases|L1,betalactams,Class B betalactamases,L1
MEG_3509|Drugs|betalactams|Class_B_betalactamases|L1,betalactams,Class B betalactamases,L1
MEG_351|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME
MEG_3510|Drugs|betalactams|Class_B_betalactamases|L1,betalactams,Class B betalactamases,L1
MEG_3511|Drugs|betalactams|Class_B_betalactamases|L1,betalactams,Class B betalactamases,L1
MEG_3512|Drugs|betalactams|Class_B_betalactamases|L1,betalactams,Class B betalactamases,L1
MEG_3513|Drugs|betalactams|Class_B_betalactamases|L1,betalactams,Class B betalactamases,L1
MEG_3514|Drugs|betalactams|Class_B_betalactamases|L1,betalactams,Class B betalactamases,L1
MEG_3515|Drugs|betalactams|Class_B_betalactamases|L1,betalactams,Class B betalactamases,L1
MEG_3516|Drugs|betalactams|Class_B_betalactamases|L1,betalactams,Class B betalactamases,L1
MEG_3517|Drugs|betalactams|Class_B_betalactamases|L1,betalactams,Class B betalactamases,L1
MEG_3518|Drugs|betalactams|Class_B_betalactamases|L1,betalactams,Class B betalactamases,L1
MEG_3519|Drugs|betalactams|Class_B_betalactamases|L1,betalactams,Class B betalactamases,L1
MEG_352|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME
MEG_3520|Drugs|betalactams|Class_B_betalactamases|L1,betalactams,Class B betalactamases,L1
MEG_3521|X-interesting|Multi-drug_resistance|MDR_by_lamB_absence|LAMB|RequiresSNPConfirmation,Multi-drug resistance,MDR by lamB absence,LAMB
MEG_3522|Drugs|betalactams|Class_A_betalactamases|LAP,betalactams,Class A betalactamases,LAP
MEG_3523|Drugs|betalactams|Class_A_betalactamases|LAP,betalactams,Class A betalactamases,LAP
MEG_3524|Drugs|betalactams|Class_D_betalactamases|LCR,betalactams,Class D betalactamases,LCR
MEG_3525||Biocide_resistance|Biocide_MFS_efflux_pump|LDE,Biocide resistance,Biocide MFS efflux pump,LDE
MEG_3526|Drugs|betalactams|Class_A_betalactamases|LEN,betalactams,Class A betalactamases,LEN
MEG_3527|Drugs|betalactams|Class_A_betalactamases|LEN,betalactams,Class A betalactamases,LEN
MEG_3528|Drugs|betalactams|Class_A_betalactamases|LEN,betalactams,Class A betalactamases,LEN
MEG_3529|Drugs|betalactams|Class_A_betalactamases|LEN,betalactams,Class A betalactamases,LEN
MEG_353|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME
MEG_3530|Drugs|betalactams|Class_A_betalactamases|LEN,betalactams,Class A betalactamases,LEN
MEG_3531|Drugs|betalactams|Class_A_betalactamases|LEN,betalactams,Class A betalactamases,LEN
MEG_3532|Drugs|betalactams|Class_A_betalactamases|LEN,betalactams,Class A betalactamases,LEN
MEG_3533|Drugs|betalactams|Class_A_betalactamases|LEN,betalactams,Class A betalactamases,LEN
MEG_3534|Drugs|betalactams|Class_A_betalactamases|LEN,betalactams,Class A betalactamases,LEN
MEG_3535|Drugs|betalactams|Class_A_betalactamases|LEN,betalactams,Class A betalactamases,LEN
MEG_3536|Drugs|betalactams|Class_A_betalactamases|LEN,betalactams,Class A betalactamases,LEN
MEG_3537|Drugs|betalactams|Class_A_betalactamases|LEN,betalactams,Class A betalactamases,LEN
MEG_3538|Drugs|betalactams|Class_A_betalactamases|LEN,betalactams,Class A betalactamases,LEN
MEG_3539|Drugs|betalactams|Class_A_betalactamases|LEN,betalactams,Class A betalactamases,LEN
MEG_354|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME
MEG_3540|Drugs|betalactams|Class_A_betalactamases|LEN,betalactams,Class A betalactamases,LEN
MEG_3541|Drugs|betalactams|Class_A_betalactamases|LEN,betalactams,Class A betalactamases,LEN
MEG_3542|Drugs|betalactams|Class_A_betalactamases|LEN,betalactams,Class A betalactamases,LEN
MEG_3543|Drugs|betalactams|Class_A_betalactamases|LEN,betalactams,Class A betalactamases,LEN
MEG_3544|Drugs|betalactams|Class_A_betalactamases|LEN,betalactams,Class A betalactamases,LEN
MEG_3545|Drugs|betalactams|Class_A_betalactamases|LEN,betalactams,Class A betalactamases,LEN
MEG_3546|Drugs|betalactams|Class_A_betalactamases|LEN,betalactams,Class A betalactamases,LEN
MEG_3547|Drugs|betalactams|Class_A_betalactamases|LEN,betalactams,Class A betalactamases,LEN
MEG_3548|Drugs|betalactams|Class_A_betalactamases|LEN,betalactams,Class A betalactamases,LEN
MEG_3549|Drugs|betalactams|Class_A_betalactamases|LEN,betalactams,Class A betalactamases,LEN
MEG_355|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME
MEG_3550|Drugs|betalactams|Class_A_betalactamases|LEN,betalactams,Class A betalactamases,LEN
MEG_3551|Drugs|betalactams|Class_A_betalactamases|LEN,betalactams,Class A betalactamases,LEN
MEG_3552|Drugs|betalactams|Class_A_betalactamases|LEN,betalactams,Class A betalactamases,LEN
MEG_3553|Drugs|betalactams|Class_A_betalactamases|LEN,betalactams,Class A betalactamases,LEN
MEG_3554|Drugs|betalactams|Class_A_betalactamases|LEN,betalactams,Class A betalactamases,LEN
MEG_3555|Drugs|betalactams|Class_A_betalactamases|LEN,betalactams,Class A betalactamases,LEN
MEG_3556|Drugs|betalactams|Class_A_betalactamases|LEN,betalactams,Class A betalactamases,LEN
MEG_3557|Drugs|betalactams|Class_A_betalactamases|LEN,betalactams,Class A betalactamases,LEN
MEG_3558|Drugs|betalactams|Class_A_betalactamases|LEN,betalactams,Class A betalactamases,LEN
MEG_3559|Drugs|betalactams|Class_A_betalactamases|LEN,betalactams,Class A betalactamases,LEN
MEG_356|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME
MEG_3560|Drugs|betalactams|Class_A_betalactamases|LEN,betalactams,Class A betalactamases,LEN
MEG_3561|Drugs|betalactams|Class_A_betalactamases|LEN,betalactams,Class A betalactamases,LEN
MEG_3562|Drugs|betalactams|Class_A_betalactamases|LEN,betalactams,Class A betalactamases,LEN
MEG_3563|Drugs|betalactams|Class_A_betalactamases|LEN,betalactams,Class A betalactamases,LEN
MEG_3564|Drugs|betalactams|Class_A_betalactamases|LEN,betalactams,Class A betalactamases,LEN
MEG_3565|Drugs|betalactams|Class_A_betalactamases|LEN,betalactams,Class A betalactamases,LEN
MEG_3566|Drugs|betalactams|Class_A_betalactamases|LHK,betalactams,Class A betalactamases,LHK
MEG_3567|Drugs|betalactams|Class_A_betalactamases|LHK,betalactams,Class A betalactamases,LHK
MEG_3568|Drugs|betalactams|Class_A_betalactamases|LHK,betalactams,Class A betalactamases,LHK
MEG_3569|Drugs|betalactams|Class_A_betalactamases|LHK,betalactams,Class A betalactamases,LHK
MEG_357|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME
MEG_3570|Drugs|betalactams|Class_A_betalactamases|LHK,betalactams,Class A betalactamases,LHK
MEG_3571|Drugs|betalactams|Class_A_betalactamases|LHK,betalactams,Class A betalactamases,LHK
MEG_3572|Drugs|Lipopeptides|Daptomycin-resistant_liaFSR|LIAFSR|RequiresSNPConfirmation,Lipopeptides,Daptomycin-resistant liaFSR,LIAFSR
MEG_3573|Drugs|Lipopeptides|Daptomycin-resistant_liaFSR|LIAFSR|RequiresSNPConfirmation,Lipopeptides,Daptomycin-resistant liaFSR,LIAFSR
MEG_3574|Drugs|Lipopeptides|Daptomycin-resistant_liaFSR|LIAFSR|RequiresSNPConfirmation,Lipopeptides,Daptomycin-resistant liaFSR,LIAFSR
MEG_3575|Drugs|Lipopeptides|Daptomycin-resistant_liaFSR|LIAFSR|RequiresSNPConfirmation,Lipopeptides,Daptomycin-resistant liaFSR,LIAFSR
MEG_3576|Drugs|Lipopeptides|Daptomycin-resistant_liaFSR|LIAFSR|RequiresSNPConfirmation,Lipopeptides,Daptomycin-resistant liaFSR,LIAFSR
MEG_3577|Drugs|Lipopeptides|Daptomycin-resistant_liaFSR|LIAFSR|RequiresSNPConfirmation,Lipopeptides,Daptomycin-resistant liaFSR,LIAFSR
MEG_3578|Drugs|MLS|Lincosamide_nucleotidyltransferases|lin,MLS,Lincosamide nucleotidyltransferases,lin
MEG_3579|Drugs|MLS|23S_rRNA_methyltransferases|LLMA,MLS,23S rRNA methyltransferases,LLMA
MEG_358|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME
MEG_3580|Drugs|MLS|Lincosamide_efflux_pump|LMRA|RequiresSNPConfirmation,MLS,Lincosamide efflux pump,LMRA
MEG_3581|Drugs|MLS|Lincosamide_efflux_pump|LMRB,MLS,Lincosamide efflux pump,LMRB
MEG_3582|Drugs|MLS|Lincosamide_efflux_pump|LMRB,MLS,Lincosamide efflux pump,LMRB
MEG_3583|Drugs|MLS|Lincosamide_efflux_pump|LMRB,MLS,Lincosamide efflux pump,LMRB
MEG_3584|Drugs|MLS|Lincosamide_efflux_pump|LMRC,MLS,Lincosamide efflux pump,LMRC
MEG_3585|Drugs|MLS|Lincosamide_efflux_pump|LMRD,MLS,Lincosamide efflux pump,LMRD
MEG_3586|Drugs|MLS|Lincosamide_efflux_pump|LMRP,MLS,Lincosamide efflux pump,LMRP
MEG_3587||Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|lmrS,Drug and biocide resistance,Drug and biocide MFS efflux pump,lmrS
MEG_3588|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA,MLS,Lincosamide nucleotidyltransferases,LNUA
MEG_3589|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA,MLS,Lincosamide nucleotidyltransferases,LNUA
MEG_359|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME
MEG_3590|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA,MLS,Lincosamide nucleotidyltransferases,LNUA
MEG_3591|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA,MLS,Lincosamide nucleotidyltransferases,LNUA
MEG_3592|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA,MLS,Lincosamide nucleotidyltransferases,LNUA
MEG_3593|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA,MLS,Lincosamide nucleotidyltransferases,LNUA
MEG_3594|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA,MLS,Lincosamide nucleotidyltransferases,LNUA
MEG_3595|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA,MLS,Lincosamide nucleotidyltransferases,LNUA
MEG_3596|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA,MLS,Lincosamide nucleotidyltransferases,LNUA
MEG_3597|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUB,MLS,Lincosamide nucleotidyltransferases,LNUB
MEG_3598|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUC,MLS,Lincosamide nucleotidyltransferases,LNUC
MEG_3599|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUC,MLS,Lincosamide nucleotidyltransferases,LNUC
MEG_36|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC3
MEG_360|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME
MEG_3600|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUE,MLS,Lincosamide nucleotidyltransferases,LNUE
MEG_3601|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUF,MLS,Lincosamide nucleotidyltransferases,LNUF
