header,type,class,mechanism,group
MEG_1136|Drugs|Rifampin|Rifampin_ADP-ribosyltransferase_Arr|ARR,Drugs,Rifampin,Rifampin ADP-ribosyltransferase Arr,ARR
MEG_1137|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARRA,Metals,Arsenic resistance,Arsenic resistance protein,ARRA
MEG_1138|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARRA,Metals,Arsenic resistance,Arsenic resistance protein,ARRA
MEG_1139|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARRB,Metals,Arsenic resistance,Arsenic resistance protein,ARRB
MEG_1140|Metals|Metal_resistance|Metal_resistance_protein|ARSA,Metals,Metal resistance,Metal resistance protein,ARSA
MEG_1141|Metals|Metal_resistance|Metal_resistance_protein|ARSA,Metals,Metal resistance,Metal resistance protein,ARSA
MEG_1142|Metals|Metal_resistance|Metal_resistance_protein|ARSA,Metals,Metal resistance,Metal resistance protein,ARSA
MEG_1143|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSB,Metals,Arsenic resistance,Arsenic resistance protein,ARSB
MEG_1144|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSB,Metals,Arsenic resistance,Arsenic resistance protein,ARSB
MEG_1145|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSB,Metals,Arsenic resistance,Arsenic resistance protein,ARSB
MEG_1146|Metals|Metal_resistance|Metal_resistance_protein|ARSBM,Metals,Metal resistance,Metal resistance protein,ARSBM
MEG_1147|Metals|Metal_resistance|Metal_resistance_protein|ARSBM,Metals,Metal resistance,Metal resistance protein,ARSBM
MEG_1148|Metals|Metal_resistance|Metal_resistance_protein|ARSBM,Metals,Metal resistance,Metal resistance protein,ARSBM
MEG_1149|Metals|Metal_resistance|Metal_resistance_protein|ARSBM,Metals,Metal resistance,Metal resistance protein,ARSBM
MEG_1150|Metals|Metal_resistance|Metal_resistance_protein|ARSBM,Metals,Metal resistance,Metal resistance protein,ARSBM
MEG_1151|Metals|Metal_resistance|Metal_resistance_protein|ARSBM,Metals,Metal resistance,Metal resistance protein,ARSBM
MEG_1152|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSC,Metals,Arsenic resistance,Arsenic resistance protein,ARSC
MEG_1153|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSC,Metals,Arsenic resistance,Arsenic resistance protein,ARSC
MEG_1154|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSC,Metals,Arsenic resistance,Arsenic resistance protein,ARSC
MEG_1155|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSC,Metals,Arsenic resistance,Arsenic resistance protein,ARSC
MEG_1156|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSC,Metals,Arsenic resistance,Arsenic resistance protein,ARSC
MEG_1157|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSC,Metals,Arsenic resistance,Arsenic resistance protein,ARSC
MEG_1158|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSC,Metals,Arsenic resistance,Arsenic resistance protein,ARSC
MEG_1159|Metals|Metal_resistance|Metal_resistance_protein|ARSCM,Metals,Metal resistance,Metal resistance protein,ARSCM
MEG_1160|Metals|Metal_resistance|Metal_resistance_protein|ARSCM,Metals,Metal resistance,Metal resistance protein,ARSCM
MEG_1161|Metals|Metal_resistance|Metal_resistance_protein|ARSCM,Metals,Metal resistance,Metal resistance protein,ARSCM
MEG_1162|Metals|Metal_resistance|Metal_resistance_protein|ARSCM,Metals,Metal resistance,Metal resistance protein,ARSCM
MEG_1163|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSD,Metals,Arsenic resistance,Arsenic resistance protein,ARSD
MEG_1164|Metals|Metal_resistance|Metal_resistance_protein|ARSDM,Metals,Metal resistance,Metal resistance protein,ARSDM
MEG_1165|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSH,Metals,Arsenic resistance,Arsenic resistance protein,ARSH
MEG_1166|Biocides|Naphthoquinone|Naphthoquinone_resistance_protein|ARSHN,Biocides,Naphthoquinone,Naphthoquinone resistance protein,ARSHN
MEG_1167|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSM,Metals,Arsenic resistance,Arsenic resistance protein,ARSM
MEG_1168|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSP,Metals,Arsenic resistance,Arsenic resistance protein,ARSP
MEG_1169|Metals|Arsenic_resistance|Arsenic_resistance_regulator|ARSR,Metals,Arsenic resistance,Arsenic resistance regulator,ARSR
MEG_1170|Metals|Arsenic_resistance|Arsenic_resistance_regulator|ARSR,Metals,Arsenic resistance,Arsenic resistance regulator,ARSR
MEG_1171|Metals|Arsenic_resistance|Arsenic_resistance_regulator|ARSR,Metals,Arsenic resistance,Arsenic resistance regulator,ARSR
MEG_1172|Metals|Metal_resistance|Metal_resistance_protein|ARSRM,Metals,Metal resistance,Metal resistance protein,ARSRM
MEG_1173|Metals|Metal_resistance|Metal_resistance_protein|ARSRM,Metals,Metal resistance,Metal resistance protein,ARSRM
MEG_1174|Metals|Metal_resistance|Metal_resistance_protein|ARSRM,Metals,Metal resistance,Metal resistance protein,ARSRM
MEG_1175|Metals|Metal_resistance|Metal_resistance_protein|ARSRM,Metals,Metal resistance,Metal resistance protein,ARSRM
MEG_1176|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARST,Metals,Arsenic resistance,Arsenic resistance protein,ARST
MEG_1177|Drugs|Multi-drug_resistance|MDR_regulator|ASMA,Drugs,Multi-drug resistance,MDR regulator,ASMA
MEG_1178|Drugs|Multi-drug_resistance|MDR_regulator|ASMA,Drugs,Multi-drug resistance,MDR regulator,ASMA
MEG_1179|Biocides|Acid_resistance|Acid_resistance_protein|ASR,Biocides,Acid resistance,Acid resistance protein,ASR
MEG_1180|Biocides|Acid_resistance|Acid_resistance_protein|ASR,Biocides,Acid resistance,Acid resistance protein,ASR
MEG_1181|Drugs|betalactams|Class_A_betalactamases|AST,Drugs,betalactams,Class A betalactamases,AST
MEG_1182|Drugs|betalactams|Class_A_betalactamases|AXC,Drugs,betalactams,Class A betalactamases,AXC
MEG_1183|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pump|AXY|RequiresSNPConfirmation,Multi-compound,Drug and biocide resistance,Drug and biocide RND efflux pump,AXY
MEG_1184|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pump|AXY,Multi-compound,Drug and biocide resistance,Drug and biocide RND efflux pump,AXY
MEG_1185|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pump|AXY,Multi-compound,Drug and biocide resistance,Drug and biocide RND efflux pump,AXY
MEG_1186|Drugs|betalactams|Class_C_betalactamases|AZECL,Drugs,betalactams,Class C betalactamases,AZECL
MEG_1187|Drugs|Bacitracin|Undecaprenyl_pyrophosphate_phosphatase|BACA,Drugs,Bacitracin,Undecaprenyl pyrophosphate phosphatase,BACA
MEG_1188|Drugs|Bacitracin|Undecaprenyl_pyrophosphate_phosphatase|BACA,Drugs,Bacitracin,Undecaprenyl pyrophosphate phosphatase,BACA
MEG_1189|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_regulator|baeR,Multi-compound,Biocide and metal resistance,Biocide and metal resistance regulator,baeR
MEG_1190|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_regulator|baeR,Multi-compound,Biocide and metal resistance,Biocide and metal resistance regulator,baeR
MEG_1191|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_regulator|baeS,Multi-compound,Biocide and metal resistance,Biocide and metal resistance regulator,baeS
MEG_1192|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_regulator|baeS,Multi-compound,Biocide and metal resistance,Biocide and metal resistance regulator,baeS
MEG_1193|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_regulator|baeS,Multi-compound,Biocide and metal resistance,Biocide and metal resistance regulator,baeS
MEG_1194|Drugs|Bacitracin|Undecaprenyl_pyrophosphate_phosphatase|BAHA,Drugs,Bacitracin,Undecaprenyl pyrophosphate phosphatase,BAHA
MEG_1195|Drugs|Cationic_antimicrobial_peptides|Polymyxin_B_resistance_regulator|BASRS|RequiresSNPConfirmation,Drugs,Cationic antimicrobial peptides,Polymyxin B resistance regulator,BASRS
MEG_1196|Drugs|Cationic_antimicrobial_peptides|Polymyxin_B_resistance_regulator|BASRS,Drugs,Cationic antimicrobial peptides,Polymyxin B resistance regulator,BASRS
MEG_1197|Drugs|betalactams|Class_D_betalactamases|BAT,Drugs,betalactams,Class D betalactamases,BAT
MEG_1198|Drugs|betalactams|Class_A_betalactamases|BBI,Drugs,betalactams,Class A betalactamases,BBI
MEG_1199|Drugs|betalactams|Class_B_betalactamases|BC,Drugs,betalactams,Class B betalactamases,BC
MEG_1200|Drugs|betalactams|Class_B_betalactamases|BCII,Drugs,betalactams,Class B betalactamases,BCII
MEG_1201|Drugs|betalactams|Class_B_betalactamases|BCII,Drugs,betalactams,Class B betalactamases,BCII
MEG_1202|Drugs|betalactams|Class_B_betalactamases|BCII,Drugs,betalactams,Class B betalactamases,BCII
MEG_1203|Drugs|betalactams|Class_B_betalactamases|BCII,Drugs,betalactams,Class B betalactamases,BCII
MEG_1204|Drugs|betalactams|Class_B_betalactamases|BCII,Drugs,betalactams,Class B betalactamases,BCII
MEG_1205|Drugs|betalactams|Class_A_betalactamases|BCL,Drugs,betalactams,Class A betalactamases,BCL
MEG_1206|Drugs|betalactams|Class_A_betalactamases|BCL,Drugs,betalactams,Class A betalactamases,BCL
MEG_1207|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|BCR,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,BCR
MEG_1208|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|BCR,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,BCR
MEG_1209|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|BCR,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,BCR
MEG_1210|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pump|BCR,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux pump,BCR
MEG_1211|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_pump|BCRA,Multi-compound,Drug and biocide resistance,Drug and biocide ABC efflux pump,BCRA
MEG_1212|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_pump|BCRB,Multi-compound,Drug and biocide resistance,Drug and biocide ABC efflux pump,BCRB
MEG_1213|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pump|BCRC,Multi-compound,Drug and biocide resistance,Drug and biocide SMR efflux pump,BCRC
MEG_1214|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pump|BCRC,Multi-compound,Drug and biocide resistance,Drug and biocide SMR efflux pump,BCRC
MEG_1215|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pump|BCRC,Multi-compound,Drug and biocide resistance,Drug and biocide SMR efflux pump,BCRC
MEG_1216|Drugs|Bacitracin|Undecaprenyl_pyrophosphate_phosphatase|BCRCB,Drugs,Bacitracin,Undecaprenyl pyrophosphate phosphatase,BCRCB
MEG_1217|Drugs|betalactams|Class_A_betalactamases|BEL,Drugs,betalactams,Class A betalactamases,BEL
MEG_1218|Drugs|betalactams|Class_A_betalactamases|BEL,Drugs,betalactams,Class A betalactamases,BEL
MEG_1219|Drugs|betalactams|Class_A_betalactamases|BEL,Drugs,betalactams,Class A betalactamases,BEL
MEG_1220|Drugs|betalactams|Class_A_betalactamases|BEL,Drugs,betalactams,Class A betalactamases,BEL
MEG_1221|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pump|BEPC,Multi-compound,Drug and biocide resistance,Drug and biocide RND efflux pump,BEPC
MEG_1222|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pump|BEPD,Multi-compound,Drug and biocide resistance,Drug and biocide RND efflux pump,BEPD
MEG_1223|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pump|BEPE,Multi-compound,Drug and biocide resistance,Drug and biocide RND efflux pump,BEPE
MEG_1224|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pump|BEPF,Multi-compound,Drug and biocide resistance,Drug and biocide RND efflux pump,BEPF
MEG_1225|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pump|BEPG,Multi-compound,Drug and biocide resistance,Drug and biocide RND efflux pump,BEPG
MEG_1226|Drugs|betalactams|Class_A_betalactamases|BES,Drugs,betalactams,Class A betalactamases,BES
MEG_1227|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pump|BEXA,Multi-compound,Drug and biocide resistance,Drug and biocide MATE efflux pump,BEXA
MEG_1228|Metals|Iron_resistance|Iron_resistance_protein|BFRA,Metals,Iron resistance,Iron resistance protein,BFRA
MEG_1229|Metals|Copper_resistance_|Copper_resistance_regulator|BHSA,Metals,Copper resistance ,Copper resistance regulator,BHSA
MEG_1230|Drugs|betalactams|Class_A_betalactamases|BIC,Drugs,betalactams,Class A betalactamases,BIC
MEG_1231|Drugs|betalactams|Class_C_betalactamases|BIL,Drugs,betalactams,Class C betalactamases,BIL
MEG_1232|Drugs|betalactams|Class_B_betalactamases|BJP1,Drugs,betalactams,Class B betalactamases,BJP1
MEG_1233|Drugs|betalactams|Class_B_betalactamases|BJP1,Drugs,betalactams,Class B betalactamases,BJP1
MEG_1234|Drugs|betalactams|Class_A_betalactamases|BKC,Drugs,betalactams,Class A betalactamases,BKC
MEG_1235|Drugs|betalactams|Class_A_betalactamases|BLA1,Drugs,betalactams,Class A betalactamases,BLA1
MEG_1236|Drugs|betalactams|Class_B_betalactamases|BLA2,Drugs,betalactams,Class B betalactamases,BLA2
MEG_1237|Drugs|betalactams|Class_A_betalactamases|BLAA,Drugs,betalactams,Class A betalactamases,BLAA
MEG_1238|Drugs|betalactams|Class_A_betalactamases|BLAA,Drugs,betalactams,Class A betalactamases,BLAA
MEG_1239|Drugs|betalactams|Class_A_betalactamases|BLAA,Drugs,betalactams,Class A betalactamases,BLAA
MEG_1240|Drugs|betalactams|Class_A_betalactamases|BLAA,Drugs,betalactams,Class A betalactamases,BLAA
MEG_1241|Drugs|betalactams|Class_A_betalactamases|BLAA,Drugs,betalactams,Class A betalactamases,BLAA
MEG_1242|Drugs|betalactams|Class_A_betalactamases|BLAA,Drugs,betalactams,Class A betalactamases,BLAA
MEG_1243|Drugs|betalactams|Class_A_betalactamases|BLAA,Drugs,betalactams,Class A betalactamases,BLAA
MEG_1244|Drugs|betalactams|Class_A_betalactamases|BLAA,Drugs,betalactams,Class A betalactamases,BLAA
MEG_1245|Drugs|betalactams|Class_A_betalactamases|BLAA,Drugs,betalactams,Class A betalactamases,BLAA
MEG_1246|Drugs|betalactams|Class_A_betalactamases|BLAA,Drugs,betalactams,Class A betalactamases,BLAA
MEG_1247|Drugs|betalactams|Class_A_betalactamases|BLAA,Drugs,betalactams,Class A betalactamases,BLAA
MEG_1248|Drugs|betalactams|Class_B_betalactamases|BLAB,Drugs,betalactams,Class B betalactamases,BLAB
MEG_1249|Drugs|betalactams|Class_B_betalactamases|BLAB,Drugs,betalactams,Class B betalactamases,BLAB
MEG_1250|Drugs|betalactams|Class_B_betalactamases|BLAB,Drugs,betalactams,Class B betalactamases,BLAB
MEG_1251|Drugs|betalactams|Class_B_betalactamases|BLAB,Drugs,betalactams,Class B betalactamases,BLAB
MEG_1252|Drugs|betalactams|Class_B_betalactamases|BLAB,Drugs,betalactams,Class B betalactamases,BLAB
MEG_1253|Drugs|betalactams|Class_B_betalactamases|BLAB,Drugs,betalactams,Class B betalactamases,BLAB
MEG_1254|Drugs|betalactams|Class_B_betalactamases|BLAB,Drugs,betalactams,Class B betalactamases,BLAB
MEG_1255|Drugs|betalactams|Class_B_betalactamases|BLAB,Drugs,betalactams,Class B betalactamases,BLAB
MEG_1256|Drugs|betalactams|Class_B_betalactamases|BLAB,Drugs,betalactams,Class B betalactamases,BLAB
MEG_1257|Drugs|betalactams|Class_B_betalactamases|BLAB,Drugs,betalactams,Class B betalactamases,BLAB
MEG_1258|Drugs|betalactams|Class_B_betalactamases|BLAB,Drugs,betalactams,Class B betalactamases,BLAB
MEG_1259|Drugs|betalactams|Class_B_betalactamases|BLAB,Drugs,betalactams,Class B betalactamases,BLAB
MEG_1260|Drugs|betalactams|Class_B_betalactamases|BLAB,Drugs,betalactams,Class B betalactamases,BLAB
MEG_1261|Drugs|betalactams|Class_B_betalactamases|BLAB,Drugs,betalactams,Class B betalactamases,BLAB
MEG_1262|Drugs|betalactams|Class_B_betalactamases|BLAB,Drugs,betalactams,Class B betalactamases,BLAB
MEG_1263|Drugs|betalactams|Class_B_betalactamases|BLAB,Drugs,betalactams,Class B betalactamases,BLAB
MEG_1264|Drugs|betalactams|Class_B_betalactamases|BLAB,Drugs,betalactams,Class B betalactamases,BLAB
MEG_1265|Drugs|betalactams|Class_B_betalactamases|BLAB,Drugs,betalactams,Class B betalactamases,BLAB
MEG_1266|Drugs|betalactams|Class_B_betalactamases|BLAB,Drugs,betalactams,Class B betalactamases,BLAB
MEG_1267|Drugs|betalactams|Class_B_betalactamases|BLAB,Drugs,betalactams,Class B betalactamases,BLAB
MEG_1268|Drugs|betalactams|Class_C_betalactamases|BLAC,Drugs,betalactams,Class C betalactamases,BLAC
MEG_1269|Drugs|betalactams|Class_C_betalactamases|BLAC,Drugs,betalactams,Class C betalactamases,BLAC
MEG_1270|Drugs|betalactams|Class_A_betalactamases|BLACRP,Drugs,betalactams,Class A betalactamases,BLACRP
MEG_1271|Drugs|betalactams|Class_C_betalactamases|BLAE,Drugs,betalactams,Class C betalactamases,BLAE
MEG_1272|Drugs|betalactams|Class_B_betalactamases|BLAEAM,Drugs,betalactams,Class B betalactamases,BLAEAM
MEG_1273|Drugs|betalactams|Class_C_betalactamases|BLAEC,Drugs,betalactams,Class C betalactamases,BLAEC
MEG_1274|Drugs|betalactams|Class_C_betalactamases|BLAEC,Drugs,betalactams,Class C betalactamases,BLAEC
MEG_1275|Drugs|betalactams|Class_C_betalactamases|BLAEC,Drugs,betalactams,Class C betalactamases,BLAEC
MEG_1276|Drugs|betalactams|Class_C_betalactamases|BLAEC,Drugs,betalactams,Class C betalactamases,BLAEC
MEG_1277|Drugs|betalactams|Class_C_betalactamases|BLAEC,Drugs,betalactams,Class C betalactamases,BLAEC
MEG_1278|Drugs|betalactams|Class_C_betalactamases|BLAEC,Drugs,betalactams,Class C betalactamases,BLAEC
MEG_1279|Drugs|betalactams|Class_C_betalactamases|BLAEC,Drugs,betalactams,Class C betalactamases,BLAEC
MEG_1280|Drugs|betalactams|Class_C_betalactamases|BLAEC,Drugs,betalactams,Class C betalactamases,BLAEC
MEG_1281|Drugs|betalactams|Class_C_betalactamases|BLAEC,Drugs,betalactams,Class C betalactamases,BLAEC
MEG_1282|Drugs|betalactams|Class_C_betalactamases|BLAEC,Drugs,betalactams,Class C betalactamases,BLAEC
MEG_1283|Drugs|betalactams|Class_B_betalactamases|BLAECM,Drugs,betalactams,Class B betalactamases,BLAECM
MEG_1284|Drugs|betalactams|Class_A_betalactamases|BLAF,Drugs,betalactams,Class A betalactamases,BLAF
MEG_1285|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAI,Drugs,betalactams,Penicillin binding protein regulator,BLAI
MEG_1286|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAI,Drugs,betalactams,Penicillin binding protein regulator,BLAI
MEG_1287|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAI,Drugs,betalactams,Penicillin binding protein regulator,BLAI
MEG_1288|Drugs|betalactams|Class_A_betalactamases|BLAL,Drugs,betalactams,Class A betalactamases,BLAL
MEG_1289|Drugs|betalactams|Class_A_betalactamases|BLAL,Drugs,betalactams,Class A betalactamases,BLAL
MEG_1290|Drugs|betalactams|Class_A_betalactamases|BLAL,Drugs,betalactams,Class A betalactamases,BLAL
MEG_1291|Drugs|betalactams|Class_A_betalactamases|BLAP,Drugs,betalactams,Class A betalactamases,BLAP
MEG_1292|Drugs|betalactams|Class_A_betalactamases|BLAP,Drugs,betalactams,Class A betalactamases,BLAP
MEG_1293|Drugs|betalactams|Class_A_betalactamases|BLAPAM,Drugs,betalactams,Class A betalactamases,BLAPAM
MEG_1294|Drugs|betalactams|Class_B_betalactamases|BLAPLA,Drugs,betalactams,Class B betalactamases,BLAPLA
MEG_1295|Drugs|betalactams|Class_B_betalactamases|BLAPLA,Drugs,betalactams,Class B betalactamases,BLAPLA
MEG_1296|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAR,Drugs,betalactams,Penicillin binding protein regulator,BLAR
MEG_1297|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAR,Drugs,betalactams,Penicillin binding protein regulator,BLAR
MEG_1298|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAR,Drugs,betalactams,Penicillin binding protein regulator,BLAR
MEG_1299|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAR,Drugs,betalactams,Penicillin binding protein regulator,BLAR
MEG_1300|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAR,Drugs,betalactams,Penicillin binding protein regulator,BLAR
MEG_1301|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAR,Drugs,betalactams,Penicillin binding protein regulator,BLAR
MEG_1302|Drugs|betalactams|Class_A_betalactamases|BLAS,Drugs,betalactams,Class A betalactamases,BLAS
MEG_1303|Drugs|betalactams|Class_A_betalactamases|BLASGM,Drugs,betalactams,Class A betalactamases,BLASGM
MEG_1304|Drugs|betalactams|Class_A_betalactamases|blaSGM,Drugs,betalactams,Class A betalactamases,blaSGM
MEG_1305|Drugs|betalactams|Class_A_betalactamases|blaSGM,Drugs,betalactams,Class A betalactamases,blaSGM
MEG_1306|Drugs|betalactams|Class_A_betalactamases|blaSGM,Drugs,betalactams,Class A betalactamases,blaSGM
MEG_1307|Drugs|betalactams|Class_A_betalactamases|blaSGM,Drugs,betalactams,Class A betalactamases,blaSGM
MEG_1308|Drugs|betalactams|Class_A_betalactamases|blaSGM,Drugs,betalactams,Class A betalactamases,blaSGM
MEG_1309|Drugs|betalactams|Class_A_betalactamases|blaSGM,Drugs,betalactams,Class A betalactamases,blaSGM
MEG_1310|Drugs|betalactams|Class_A_betalactamases|blaSGM,Drugs,betalactams,Class A betalactamases,blaSGM
MEG_1311|Drugs|betalactams|Class_A_betalactamases|blaSME,Drugs,betalactams,Class A betalactamases,blaSME
MEG_1312|Drugs|betalactams|Class_A_betalactamases|blaSME,Drugs,betalactams,Class A betalactamases,blaSME
MEG_1313|Drugs|betalactams|Class_A_betalactamases|blaSME,Drugs,betalactams,Class A betalactamases,blaSME
MEG_1314|Drugs|betalactams|Class_A_betalactamases|blaSME,Drugs,betalactams,Class A betalactamases,blaSME
MEG_1315|Drugs|betalactams|Class_A_betalactamases|blaSME,Drugs,betalactams,Class A betalactamases,blaSME
MEG_1316|Drugs|betalactams|Class_A_betalactamases|blaSME,Drugs,betalactams,Class A betalactamases,blaSME
MEG_1317|Drugs|betalactams|Class_A_betalactamases|blaSME,Drugs,betalactams,Class A betalactamases,blaSME
MEG_1318|Drugs|betalactams|Class_A_betalactamases|BLAZ,Drugs,betalactams,Class A betalactamases,BLAZ
MEG_1319|Drugs|betalactams|Class_A_betalactamases|BLAZ,Drugs,betalactams,Class A betalactamases,BLAZ
MEG_1320|Drugs|betalactams|Class_A_betalactamases|BLAZ,Drugs,betalactams,Class A betalactamases,BLAZ
MEG_1321|Drugs|betalactams|Class_A_betalactamases|BLAZ,Drugs,betalactams,Class A betalactamases,BLAZ
MEG_1322|Drugs|betalactams|Class_A_betalactamases|BLAZ,Drugs,betalactams,Class A betalactamases,BLAZ
